player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures,YEAR
Ivan Pace Jr.,53587,LB,MIAMI OH,12,0,0,221,91.3,4,9,44,11.1,27.3,12,4,28.4,6,416,46,19,0,89,0,5,21,13.5,33.3,7,26.2,3,163,22,8,2021
Ryan Mullaney,53704,ED,CINCINNATI,1,0,0,138,59.2,0,0,0,100,,0,0,,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0,2021
Carrington Valentine,53750,CB,KENTUCKY,12,0,0,202,58.7,1,2,14,3.2,7.1,1,4,17.9,1,432,14,4,0,63,1,1,8,5.5,12.5,1,25,1,145,8,3,2021
Jaheim Thomas,54193,LB,CINCINNATI,6,0,0,138,63.1,0,3,11,28.6,18.2,2,0,22.7,1,42,12,4,0,68.4,0,3,6,53.8,33.3,2,41.7,1,13,7,4,2021
Ryan Batsch,54358,S,OHIO STATE,5,0,0,260,56.6,0,0,3,10.3,0,0,0,0,0,29,3,0,0,59.6,0,0,1,7.7,0,0,0,0,13,1,0,2021
Jeff Gunter,54402,ED,COAST CAR,12,1,0,141,75.3,11,17,244,92.1,14.8,36,2,8.2,6,280,258,34,1,79.3,3,7,50,93.1,32,16,12,1,58,54,11,2021
C.J. Brewer,54409,DI,COAST CAR,12,1,0,141,73.6,9,16,312,98.8,10.6,33,0,5.9,6,330,326,31,0,74.7,4,7,67,98.6,19.4,13,9.7,1,72,71,12,2021
Alex Spillum,54414,S,COAST CAR,12,1,0,141,78.6,0,0,5,1.9,0,0,2,0,0,321,6,0,0,59.7,0,0,1,1.5,0,0,0,0,66,1,0,2021
Silas Kelly,54456,LB,COAST CAR,12,1,0,141,71.8,2,5,57,18.2,17.5,10,0,9.6,2,351,64,9,0,62.5,0,2,22,32.4,13.6,3,9.1,1,74,24,3,2021
E.J. Porter,54466,LB,COAST CAR,6,0,0,141,70.9,1,2,7,18.6,28.6,2,0,21.4,0,43,8,3,0,75,1,1,2,16.7,50,1,50,0,12,2,2,2021
Myles Olufemi,54467,ED,COAST CAR,11,1,0,141,64.4,3,6,102,84,7.8,8,0,4.4,0,125,105,9,0,56.5,1,1,24,88.9,0,0,4.2,0,27,24,2,2021
Brayden Matts,54531,S,COAST CAR,10,0,0,141,78.7,1,1,3,2.5,33.3,1,0,33.3,0,120,3,2,0,,0,0,0,0,,0,,0,35,0,0,2021
Aapri Washington,55013,CB,BUFFALO,12,0,1,126,71.1,1,5,29,9,17.2,5,2,13.8,1,333,30,7,0,66.9,1,2,12,10.8,25,3,12.5,0,120,13,3,2021
Eric Black,55017,ED,BUFFALO,10,0,0,126,91,4,13,111,99.2,26.1,29,0,11.3,4,118,117,21,0,90.1,0,6,45,100,33.3,15,11.1,2,48,48,8,2021
Tim Terry,55020,LB,BUFFALO,12,0,0,126,56.5,0,0,6,9.7,0,0,0,0,0,62,6,0,0,58.2,0,0,2,11.1,0,0,0,0,18,2,0,2021
Isaiah King,55037,CB,BUFFALO,12,0,1,126,51.2,0,0,2,1.3,0,0,4,0,0,226,3,0,0,59.3,0,0,0,1.3,,0,,0,78,1,0,2021
Devonni Reed,55046,S,C MICHIGAN,12,0,0,134,63.9,0,1,14,3.6,14.3,2,0,10.7,1,414,15,2,0,65.1,0,0,5,3.4,20,1,20,1,174,6,1,2021
Troy Brown,55050,LB,C MICHIGAN,10,0,0,134,61.8,3,4,23,8.6,4.3,1,0,19.6,1,280,24,8,0,63.1,2,1,10,9.5,0,0,25,1,116,11,4,2021
George Douglas IV,55053,LB,C MICHIGAN,12,0,0,134,53.3,0,6,33,10.2,0,0,1,15.2,2,344,35,8,0,53.5,0,3,18,13.5,0,0,13.9,1,141,19,4,2021
Angelo Howze,55073,ED,AKRON,8,0,0,102,63.4,0,0,14,72,14.3,2,0,0,0,25,18,0,0,66.4,0,0,3,100,33.3,1,0,0,3,3,0,2021
Jabari Taylor,55075,ED,CINCINNATI,12,0,0,138,62.2,1,15,182,100,7.7,14,2,6,3,191,191,19,0,70.6,0,4,47,100,17,8,10.6,3,49,49,7,2021
Coby Bryant,55088,CB,CINCINNATI,12,0,0,138,60,0,0,1,0.2,0,0,1,0,0,419,1,0,0,,0,0,0,0,,0,,0,118,0,0,2021
Wilson Huber,55090,LB,CINCINNATI,11,0,0,138,65.2,3,4,29,27.3,6.9,2,0,19,2,110,30,9,0,61.3,0,3,25,39.7,8,2,14,2,63,25,5,2021
Omar Fortt,55100,LB,UCONN,8,0,0,146,72.8,4,2,24,10.1,4.2,1,0,20.8,2,238,24,8,0,79,3,1,9,13.4,11.1,1,33.3,1,67,9,5,2021
Ian Swenson,55104,LB,UCONN,10,0,0,146,67.7,3,6,35,9.1,8.6,3,0,15.7,1,394,36,10,0,82.8,2,0,4,4.5,25,1,25,0,110,5,2,2021
Caleb Thomas,55105,DI,LA MONROE,12,0,0,209,65.4,0,12,304,100,6.6,20,1,3,3,310,310,15,0,66.6,0,7,80,100,11.3,9,5.6,1,81,81,8,2021
Darrian Beavers,55107,LB,CINCINNATI,12,1,1,138,86.8,6,8,99,26.8,17.2,17,1,12.1,5,380,102,19,0,90,5,4,42,45.3,26.2,11,20.2,4,95,43,13,2021
Benny McCray,55150,S,FIU,11,0,0,166,50.9,0,1,15,4.2,0,0,1,3.3,0,355,15,1,0,51.3,0,1,8,10.1,0,0,6.3,0,79,8,1,2021
Rishard Dames,55152,CB,FIU,12,0,0,166,58.7,0,1,13,4.5,0,0,2,11.5,1,312,14,2,0,52.3,0,0,6,9.7,0,0,0,0,72,7,0,2021
Richard Dames,55153,S,FIU,12,0,1,166,69.1,2,1,10,3.3,0,0,1,15,0,337,11,3,0,69.8,0,0,1,2.7,0,0,0,0,75,2,0,2021
Rashad Colson,55154,DI,FIU,4,0,0,166,53.6,0,0,59,100,0,0,0,0,0,60,60,0,0,55.2,0,0,10,100,0,0,0,0,11,11,0,2021
Tevin Jones,55156,ED,FIU,4,1,0,166,69.6,1,6,84,82.9,10.7,9,0,5.4,1,105,87,8,0,62.2,1,2,18,86.4,16.7,3,8.3,0,22,19,3,2021
Kevin Oliver,55157,ED,FIU,12,0,0,166,59.5,1,9,264,98.9,6.1,16,0,2.3,1,274,271,11,0,68.6,0,4,63,100,15.9,10,4.8,1,66,66,5,2021
Josh Powell,55159,LB,FIU,10,0,0,166,54.1,0,1,6,10.2,0,0,0,8.3,0,59,6,1,0,57,0,1,2,12.5,0,0,25,0,16,2,1,2021
Jamal Gates,55162,LB,FIU,12,0,0,166,65.3,0,1,17,9.8,11.8,2,0,8.8,1,174,17,2,0,71.7,0,0,5,11.9,40,2,20,1,42,5,1,2021
Dorian Hall,55168,S,FIU,6,0,0,166,59.7,0,1,3,1.4,0,0,1,16.7,0,210,3,1,0,,0,1,0,0,,0,,0,51,0,1,2021
Daniel Jackson,55169,LB,FIU,12,0,0,166,59.4,0,0,22,9.2,0,0,1,9.1,2,249,23,2,0,66.5,0,0,7,17,0,0,28.6,2,47,8,2,2021
Hardrick Willis,55183,ED,GA STATE,11,0,0,175,64.2,6,28,296,100,9.5,28,2,5.7,0,313,313,34,0,69.8,3,16,101,100,15.8,16,9.4,0,106,106,19,2021
Dontae Wilson,55185,DI,GA STATE,11,0,0,175,85.8,5,14,257,99.3,10.5,27,0,4.9,3,275,273,22,0,82.8,3,10,90,100,12.2,11,8.3,1,95,95,14,2021
Jhi'Shawn Taylor,55190,ED,GA STATE,12,0,0,175,62.2,3,19,233,79.7,9.4,22,2,5.2,1,310,247,23,0,59.1,0,5,79,83.8,11.4,9,4.4,1,99,83,6,2021
Jaylon Jones,55197,CB,GA STATE,12,0,0,175,58.1,1,0,1,0.4,0,0,4,50,0,282,1,1,0,58.1,1,0,1,1.1,0,0,50,0,93,1,1,2021
Jordan Strachan,55198,ED,S CAROLINA,12,2,1,289,76,1,8,103,93.1,9.7,10,2,5.3,1,116,108,10,0,71.6,1,6,30,94.3,13.3,4,15,1,35,33,8,2021
Justus Harris,55215,S,MINNESOTA,12,0,0,225,52.5,0,2,11,5.6,0,0,0,9.1,0,214,12,2,0,53.1,0,1,4,8.3,0,0,12.5,0,60,5,1,2021
Boye Mafe,55220,ED,MINNESOTA,12,0,0,225,80.9,9,25,222,88.5,15.8,35,2,10.4,6,269,238,40,0,85.8,4,15,84,92.6,20.2,17,14.9,3,95,88,22,2021
Esezi Otomewo,55221,ED,MINNESOTA,12,0,0,225,65.3,8,20,265,99.6,11.7,31,0,5.3,0,281,280,28,0,67,4,10,90,100,18.9,17,7.8,0,96,96,14,2021
Mark Robinson,55265,LB,OLE MISS,12,0,0,226,80.1,0,7,22,9.4,9.1,2,4,29.5,3,256,24,10,0,78.6,0,3,10,28.2,10,1,35,2,39,11,5,2021
Tycen Anderson,55351,S,TOLEDO,9,1,0,316,70,0,2,11,4.1,18.2,2,3,18.2,1,266,11,3,0,69.4,0,1,5,4.3,40,2,30,1,115,5,2,2021
Zachary Ford,55353,S,TOLEDO,12,0,0,316,52.6,0,1,2,0.9,0,0,0,25,0,231,2,1,0,55.6,0,1,1,1.1,0,0,50,0,92,1,1,2021
Nate Givhan,55355,ED,TOLEDO,10,0,0,316,58.1,3,5,112,90.4,7.1,8,2,5.4,2,136,123,10,0,57.3,2,3,51,89.1,7.8,4,8.8,2,64,57,7,2021
AJ Crider,55360,LB,TOLEDO,9,0,0,316,54.4,0,0,9,18.5,0,0,0,0,0,54,10,0,0,57.3,0,0,2,9.5,0,0,0,0,21,2,0,2021
Zamari Maxwell,55377,CB,UCF,4,0,0,323,60,0,0,1,3.7,0,0,0,0,0,27,1,0,0,,0,0,0,0,,0,,0,7,0,0,2021
Jon Powell,55379,S,UCF,4,0,0,323,61.3,0,2,15,21.4,13.3,2,0,6.7,0,70,15,2,0,64.4,0,1,4,22.2,25,1,12.5,0,18,4,1,2021
Kalia Davis,55389,DI,UCF,5,0,0,323,65.9,4,4,114,100,6.1,7,0,4.4,1,116,116,9,0,67.8,2,2,46,100,8.7,4,4.3,0,47,47,4,2021
Stephon Zayas,55395,ED,UCF,1,0,0,323,57.1,0,0,3,100,0,0,0,0,0,3,3,0,0,,0,0,0,,,0,,0,0,0,0,2021
Austin Camden,55408,DI,UCF,4,0,0,323,58.9,0,0,18,100,5.6,1,0,0,0,19,19,0,0,64.5,0,0,5,100,20,1,0,0,5,5,0,2021
Anthony Montalvo,55417,DI,UCF,12,2,0,323,54.3,1,3,192,99,2.1,4,1,1,0,203,201,4,1,51.7,1,2,78,100,0,0,1.9,0,82,82,3,2021
Coby Davis,55425,CB,WAKE,4,0,0,339,60,0,0,1,0.9,0,0,0,0,0,108,1,0,0,,0,0,0,0,,0,,0,45,0,0,2021
Ja'Sir Taylor,55426,CB,WAKE,12,0,2,339,46.7,1,1,2,0.5,0,0,8,50,0,373,2,2,0,46.7,0,1,2,1.4,0,0,25,0,138,2,1,2021
Mike Allen,55430,DI,W KENTUCKY,8,1,0,346,69.2,3,4,64,100,10.9,7,0,5.5,0,67,67,7,1,77.3,3,4,25,100,28,7,14,0,25,25,7,2021
Tyler Williams,55432,DI,WAKE,7,0,0,339,81,1,3,55,100,14.5,8,1,3.6,0,63,63,4,0,74.4,0,1,18,100,16.7,3,2.8,0,22,22,1,2021
DJ Taylor,55438,LB,WAKE,9,0,0,339,65.7,0,1,8,9.1,12.5,1,1,18.8,1,88,8,2,0,63.5,0,0,4,19,25,1,0,0,21,4,0,2021
Malik Hausman,55567,CB,ARIZONA,6,0,0,109,77.6,0,0,1,3.3,0,0,0,100,1,30,1,1,0,,0,0,0,0,,0,,0,14,0,0,2021
Azizi Hearn,55569,CB,WYOMING,12,0,1,351,59.8,1,0,1,0.3,0,0,4,50,0,381,1,1,0,,0,0,0,0,,0,,0,128,0,0,2021
Verenzo Holmes,55573,S,UTEP,4,0,0,330,55.4,0,0,3,6.4,0,0,0,0,0,47,3,0,0,58.8,0,0,1,3.6,0,0,0,0,28,1,0,2021
